[mem] iter  26800 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  26900 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  27000 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
Task [27000/100020], Train Loss: 0.0340653, Train Accuracy: 0.9919601
[mem] iter  27100 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  27200 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  27300 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  27400 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  27500 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  27600 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  27700 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  27800 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  27900 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  28000 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
Task [28000/100020], Train Loss: 0.0317969, Train Accuracy: 0.9925200
[mem] iter  28100 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  28200 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  28300 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  28400 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  28500 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  28600 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  28700 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  28800 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  28900 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  29000 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
Task [29000/100020], Train Loss: 0.0338028, Train Accuracy: 0.9920800
[mem] iter  29100 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  29200 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  29300 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  29400 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  29500 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  29600 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  29700 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  29800 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  29900 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  30000 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
Task [30000/100020], Train Loss: 0.0299939, Train Accuracy: 0.9930800
[mem] iter  30100 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  30200 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  30300 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  30400 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  30500 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  30600 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  30700 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  30800 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  30900 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  31000 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
Task [31000/100020], Train Loss: 0.0228721, Train Accuracy: 0.9951200
[mem] iter  31100 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  31200 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  31300 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  31400 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  31500 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  31600 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  31700 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  31800 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  31900 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  32000 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
Task [32000/100020], Train Loss: 0.0218828, Train Accuracy: 0.9950400
[mem] iter  32100 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  32200 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  32300 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  32400 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  32500 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  32600 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  32700 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  32800 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  32900 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  33000 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
Task [33000/100020], Train Loss: 0.0320774, Train Accuracy: 0.9935600
[mem] iter  33100 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  33200 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  33300 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  33400 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  33500 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  33600 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  33700 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  33800 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  33900 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  34000 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
Task [34000/100020], Train Loss: 0.0195454, Train Accuracy: 0.9955599
[mem] iter  34100 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  34200 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  34300 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  34400 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  34500 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  34600 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  34700 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  34800 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  34900 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  35000 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
Task [35000/100020], Train Loss: 0.0248876, Train Accuracy: 0.9950401
[mem] iter  35100 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  35200 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  35300 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  35400 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  35500 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  35600 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  35700 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  35800 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  35900 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  36000 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
Task [36000/100020], Train Loss: 0.0244236, Train Accuracy: 0.9948000
[mem] iter  36100 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  36200 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  36300 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  36400 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  36500 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  36600 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  36700 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  36800 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  36900 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  37000 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
Task [37000/100020], Train Loss: 0.0260445, Train Accuracy: 0.9942001
[mem] iter  37100 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  37200 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  37300 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  37400 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  37500 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  37600 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  37700 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  37800 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  37900 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  38000 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
Task [38000/100020], Train Loss: 0.0183359, Train Accuracy: 0.9959201
[mem] iter  38100 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  38200 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  38300 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  38400 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  38500 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  38600 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  38700 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  38800 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  38900 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  39000 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
Task [39000/100020], Train Loss: 0.0249737, Train Accuracy: 0.9946800
[mem] iter  39100 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  39200 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  39300 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  39400 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  39500 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  39600 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  39700 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  39800 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  39900 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  40000 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
Task [40000/100020], Train Loss: 0.0195057, Train Accuracy: 0.9958800
[mem] iter  40100 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  40200 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  40300 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  40400 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  40500 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  40600 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  40700 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  40800 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  40900 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  41000 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
Task [41000/100020], Train Loss: 0.0226866, Train Accuracy: 0.9950000
[mem] iter  41100 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  41200 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  41300 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  41400 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  41500 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  41600 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  41700 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  41800 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  41900 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  42000 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
Task [42000/100020], Train Loss: 0.0143604, Train Accuracy: 0.9965200
[mem] iter  42100 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  42200 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  42300 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  42400 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  42500 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  42600 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  42700 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  42800 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  42900 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  43000 win_alloc 7.664 win_res 9.705 cur_res 9.705 retries 0
Task [43000/100020], Train Loss: 0.0156543, Train Accuracy: 0.9967600
[mem] iter  43100 win_alloc 7.663 win_res 9.705 cur_res 9.705 retries 0
[mem] iter  43200 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  43300 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  43400 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  43500 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  43600 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  43700 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  43800 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  43900 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  44000 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
Task [44000/100020], Train Loss: 0.0165643, Train Accuracy: 0.9963199
[mem] iter  44100 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  44200 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  44300 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  44400 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  44500 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  44600 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  44700 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  44800 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  44900 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  45000 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
Task [45000/100020], Train Loss: 0.0161319, Train Accuracy: 0.9967600
[mem] iter  45100 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  45200 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  45300 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  45400 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  45500 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  45600 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  45700 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  45800 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  45900 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  46000 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
Task [46000/100020], Train Loss: 0.0176773, Train Accuracy: 0.9964000
[mem] iter  46100 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  46200 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  46300 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  46400 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  46500 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  46600 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  46700 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  46800 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  46900 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  47000 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
Task [47000/100020], Train Loss: 0.0189662, Train Accuracy: 0.9954800
[mem] iter  47100 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  47200 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  47300 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  47400 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  47500 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  47600 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  47700 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  47800 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  47900 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  48000 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
Task [48000/100020], Train Loss: 0.0125195, Train Accuracy: 0.9971600
[mem] iter  48100 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  48200 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  48300 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  48400 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  48500 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  48600 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  48700 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  48800 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  48900 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  49000 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
Task [49000/100020], Train Loss: 0.0121364, Train Accuracy: 0.9976801
[mem] iter  49100 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  49200 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  49300 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  49400 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  49500 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  49600 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  49700 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  49800 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  49900 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  50000 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
Task [50000/100020], Train Loss: 0.0120560, Train Accuracy: 0.9972800
[mem][pre-eval] iter  50000 win_alloc 0.214 win_res 9.707 cur_res 9.707 retries 0
[mem][post-eval] iter  50000 win_alloc 0.647 win_res 9.707 cur_res 9.707 retries 0
{'hmdb': {'accuracy': 50.362001181393865, 'confidence': 0.4283884683916564}}

Test Accuracies:
hmdb: 50.4+/-0.4

[mem] profiling run — 跳過 results.csv 寫入
[mem] iter  50100 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  50200 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  50300 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  50400 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  50500 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  50600 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  50700 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  50800 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  50900 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  51000 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
Task [51000/100020], Train Loss: 0.0115024, Train Accuracy: 0.9975200
[mem] iter  51100 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  51200 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  51300 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  51400 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  51500 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  51600 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  51700 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  51800 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  51900 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  52000 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
Task [52000/100020], Train Loss: 0.0137782, Train Accuracy: 0.9970400
[mem] iter  52100 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  52200 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  52300 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  52400 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  52500 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  52600 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  52700 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  52800 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  52900 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  53000 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
Task [53000/100020], Train Loss: 0.0111826, Train Accuracy: 0.9976400
[mem] iter  53100 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  53200 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  53300 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  53400 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  53500 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  53600 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  53700 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  53800 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  53900 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  54000 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
Task [54000/100020], Train Loss: 0.0133919, Train Accuracy: 0.9967200
[mem] iter  54100 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  54200 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  54300 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  54400 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  54500 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  54600 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  54700 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  54800 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  54900 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  55000 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
Task [55000/100020], Train Loss: 0.0118444, Train Accuracy: 0.9973199
[mem] iter  55100 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  55200 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  55300 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  55400 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  55500 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  55600 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  55700 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  55800 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  55900 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  56000 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
Task [56000/100020], Train Loss: 0.0093328, Train Accuracy: 0.9977599
[mem] iter  56100 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  56200 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  56300 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  56400 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  56500 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  56600 win_alloc 7.663 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  56700 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  56800 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
[mem] iter  56900 win_alloc 7.664 win_res 9.707 cur_res 9.707 retries 0
